지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
589,고양고봉,2024-05-18 07:00,16.9,0,.3,0,1011.5,1018.5,87
589,고양고봉,2024-05-18 08:00,20,96.7,2.4,0,1011.4,1018.3,70
589,고양고봉,2024-05-18 09:00,20.6,190.8,1.7,0,1011.7,1018.6,66
589,고양고봉,2024-05-18 10:00,20.9,202.6,1.9,0,1011.5,1018.4,64
589,고양고봉,2024-05-18 11:00,22.9,234.1,2,0,1011.4,1018.2,64
589,고양고봉,2024-05-18 12:00,23.1,228.1,2.5,0,1010.7,1017.5,60
589,고양고봉,2024-05-18 13:00,22.9,218.2,1.7,0,1010.1,1016.9,62
589,고양고봉,2024-05-18 14:00,23.7,251.6,2.5,0,1009.7,1016.5,56
589,고양고봉,2024-05-18 15:00,24.1,251.9,2.4,0,1009.1,1015.9,54
589,고양고봉,2024-05-18 16:00,23.5,238,2.7,0,1008.8,1015.6,59
589,고양고봉,2024-05-18 17:00,22.7,218.9,3,0,1009,1015.8,62
589,고양고봉,2024-05-18 18:00,21.1,215.5,2.3,0,1009.3,1016.2,66
589,고양고봉,2024-05-18 19:00,20.2,216,2.3,0,1009.5,1016.4,68
589,고양고봉,2024-05-18 20:00,18.3,248.3,.9,0,1010.2,1017.1,76
589,고양고봉,2024-05-18 21:00,16.5,0,0,0,1010.9,1017.9,88
589,고양고봉,2024-05-18 22:00,15.6,0,0,0,1011.2,1018.2,90
589,고양고봉,2024-05-18 23:00,15.2,0,.3,0,1011.4,1018.5,93
589,고양고봉,2024-05-19 00:00,14.7,0,.1,0,1011.4,1018.4,94
589,고양고봉,2024-05-19 01:00,14.3,0,0,0,1011,1018,96
589,고양고봉,2024-05-19 02:00,14,0,.1,0,1010.7,1017.8,97
589,고양고봉,2024-05-19 03:00,13.4,0,0,0,1010.1,1017.2,97
589,고양고봉,2024-05-19 04:00,13.1,0,.1,0,1010.1,1017.2,97
589,고양고봉,2024-05-19 05:00,13.1,0,0,0,1010.1,1017.2,98
589,고양고봉,2024-05-19 06:00,12.8,0,0,0,1010,1017.1,98
589,고양고봉,2024-05-19 07:00,16.1,0,0,0,1010.3,1017.3,94
589,고양고봉,2024-05-19 08:00,18.3,311.6,.9,0,1010.2,1017.1,73
589,고양고봉,2024-05-19 09:00,20.7,66.2,1,0,1010,1016.9,66
589,고양고봉,2024-05-19 10:00,22,264.4,1,0,1009.5,1016.3,66
589,고양고봉,2024-05-19 11:00,22.6,222.5,1.6,0,1009.2,1016,55
589,고양고봉,2024-05-19 12:00,24.5,164.8,.7,0,1008.9,1015.6,50
589,고양고봉,2024-05-19 13:00,24.8,265.5,2.3,0,1008.4,1015.1,48
589,고양고봉,2024-05-19 14:00,25.2,217.7,2.1,0,1007.5,1014.3,44
589,고양고봉,2024-05-19 15:00,26.1,209.3,2.2,0,1007,1013.7,50
589,고양고봉,2024-05-19 16:00,25.2,206.9,2.7,0,1007,1013.8,50
589,고양고봉,2024-05-19 17:00,24.5,207.1,2.2,0,1007,1013.7,45
589,고양고봉,2024-05-19 18:00,23.1,223.8,2,0,1006.8,1013.6,43
589,고양고봉,2024-05-19 19:00,21.1,232.8,.9,0,1007.2,1014.1,54
589,고양고봉,2024-05-19 20:00,19.5,274.3,.9,0,1008.2,1015.1,68
589,고양고봉,2024-05-19 21:00,19.2,283.7,2.6,0,1009.3,1016.2,73
589,고양고봉,2024-05-19 22:00,17.9,239.6,1.1,0,1008.7,1015.6,75
589,고양고봉,2024-05-19 23:00,15.4,0,0,0,1007.9,1014.9,86
589,고양고봉,2024-05-20 00:00,15.1,83.4,.5,0,1007.6,1014.6,89
589,고양고봉,2024-05-20 01:00,15.9,89.3,1.1,0,1006.6,1013.6,87
589,고양고봉,2024-05-20 02:00,16.4,308.4,.5,0,1007.3,1014.3,83
589,고양고봉,2024-05-20 03:00,16.9,291.4,.6,0,1007.3,1014.3,80
589,고양고봉,2024-05-20 04:00,16.5,0,.1,0,1007.6,1014.6,85
589,고양고봉,2024-05-20 05:00,16.4,222.7,.5,0,1007.8,1014.8,87
589,고양고봉,2024-05-20 06:00,16.5,0,.1,0,1008.2,1015.2,88
589,고양고봉,2024-05-20 07:00,16.9,0,.3,0,1008.9,1015.9,87
589,고양고봉,2024-05-20 08:00,18.4,151.1,.5,0,1009.3,1016.2,75
589,고양고봉,2024-05-20 09:00,19.2,120.1,1.1,0,1009.3,1016.2,83
589,고양고봉,2024-05-20 10:00,20.6,235.7,1,0,1009.2,1016.1,80
589,고양고봉,2024-05-20 11:00,21.1,224.3,2.2,0,1008.8,1015.7,72
589,고양고봉,2024-05-20 12:00,20.6,209.1,2.7,0,1008.9,1015.8,73
589,고양고봉,2024-05-20 13:00,20.5,226.5,2.1,0,1008.7,1015.6,79
589,고양고봉,2024-05-20 14:00,20.7,221.5,3,0,1008.2,1015.1,76
589,고양고봉,2024-05-20 15:00,20,200,2,0,1008,1014.9,75
589,고양고봉,2024-05-20 16:00,20,234.9,3.1,0,1008.2,1015.1,74
589,고양고봉,2024-05-20 17:00,19.3,228.8,2.5,0,1008.6,1015.5,75
589,고양고봉,2024-05-20 18:00,18.7,236.3,1.9,0,1008.8,1015.7,79
589,고양고봉,2024-05-20 19:00,18,223.5,1.8,0,1009.3,1016.2,83
589,고양고봉,2024-05-20 20:00,16.8,186.4,.6,0,1009.7,1016.7,88
589,고양고봉,2024-05-20 21:00,15.7,228.5,1.6,0,1010.6,1017.6,92
589,고양고봉,2024-05-20 22:00,14.8,0,.2,0,1011.2,1018.2,95
589,고양고봉,2024-05-20 23:00,14.2,0,.1,0,1011.5,1018.6,97
589,고양고봉,2024-05-21 00:00,14.5,0,0,0,1011.6,1018.6,98
589,고양고봉,2024-05-21 01:00,15.2,0,.3,0,1011.7,1018.8,98
589,고양고봉,2024-05-21 02:00,15.3,0,0,0,1011.2,1018.2,97
589,고양고봉,2024-05-21 03:00,15.2,0,.4,0,1011.5,1018.6,97
589,고양고봉,2024-05-21 04:00,15.3,0,.1,0,1011.6,1018.7,97
589,고양고봉,2024-05-21 05:00,15.3,290.6,.7,0,1011.8,1018.9,97
589,고양고봉,2024-05-21 06:00,15.3,0,.1,0,1012.6,1019.7,97
589,고양고봉,2024-05-21 07:00,16.7,12.5,.6,0,1012.9,1019.9,94
589,고양고봉,2024-05-21 08:00,17.7,261.1,.8,0,1013.4,1020.4,85
589,고양고봉,2024-05-21 09:00,20.1,55.1,1.2,0,1013.3,1020.2,77
589,고양고봉,2024-05-21 10:00,21.8,72.1,2.2,0,1013.3,1020.2,65
589,고양고봉,2024-05-21 11:00,24.5,15.5,1.6,0,1013.1,1019.9,64
589,고양고봉,2024-05-21 12:00,23.7,101.3,2.3,0,1012.4,1019.2,54
589,고양고봉,2024-05-21 13:00,25,106.7,2.1,0,1011.8,1018.6,56
589,고양고봉,2024-05-21 14:00,25.5,114.4,1.5,0,1011.1,1017.9,48
589,고양고봉,2024-05-21 15:00,26.4,119.7,.7,0,1010.6,1017.3,40
589,고양고봉,2024-05-21 16:00,25.5,236.9,2.5,0,1009.9,1016.7,58
589,고양고봉,2024-05-21 17:00,24.6,227.6,2.5,0,1010,1016.7,63
589,고양고봉,2024-05-21 18:00,23.3,216.8,2.4,0,1010.1,1016.9,67
589,고양고봉,2024-05-21 19:00,22.3,216.6,1.4,0,1010.6,1017.4,69
589,고양고봉,2024-05-21 20:00,19.8,239.7,.6,0,1011.1,1018,81
589,고양고봉,2024-05-21 21:00,18.4,0,0,0,1011.9,1018.8,85
589,고양고봉,2024-05-21 22:00,17.4,0,0,0,1012.3,1019.3,92
589,고양고봉,2024-05-21 23:00,16.8,0,.1,0,1012.4,1019.4,93
589,고양고봉,2024-05-22 00:00,15.9,0,0,0,1012.2,1019.2,96
649,부평,2024-05-16 01:00,7.7,2.1,1.8,0,1008,1011.2,89
649,부평,2024-05-16 02:00,7.2,0,0,0,1007.8,1011,96
649,부평,2024-05-16 03:00,6.7,324.9,.6,0,1007.7,1010.9,99
649,부평,2024-05-16 04:00,6.5,0,0,0,1007.6,1010.8,97
649,부평,2024-05-16 05:00,5.3,0,.4,0,1007.3,1010.5,100
649,부평,2024-05-16 06:00,5.4,0,.2,0,1007.3,1010.5,100
649,부평,2024-05-16 07:00,9.7,332.5,1.2,0,1007.3,1010.4,84
649,부평,2024-05-16 08:00,12.7,308.2,1,0,1007.4,1010.5,68
649,부평,2024-05-16 09:00,15.3,285.4,.9,0,1007.5,1010.6,60
649,부평,2024-05-16 10:00,16.5,289.9,1.6,0,1007.2,1010.3,55
649,부평,2024-05-16 11:00,17.7,314.5,1.7,0,1006.5,1009.5,55
649,부평,2024-05-16 12:00,19.3,273.2,1.7,0,1006.2,1009.2,50
649,부평,2024-05-16 13:00,19.5,270.2,1.6,0,1005.4,1008.4,46
649,부평,2024-05-16 14:00,19.2,230.6,2.3,0,1005,1008,39
649,부평,2024-05-16 15:00,19.2,223.1,2.7,0,1004.5,1007.5,33
649,부평,2024-05-16 16:00,19.6,269,1.6,0,1004.4,1007.4,31
649,부평,2024-05-16 17:00,18,238,2,0,1004.4,1007.4,33
649,부평,2024-05-16 18:00,16.9,239.5,1.1,0,1004.7,1007.7,45
649,부평,2024-05-16 19:00,15.5,187.7,1.3,0,1005,1008.1,52
649,부평,2024-05-16 20:00,14,218.8,1,0,1005.9,1009,58
649,부평,2024-05-16 21:00,10.6,0,.4,0,1006.5,1009.6,82
649,부평,2024-05-16 22:00,10.6,183.3,1,0,1007,1010.1,85
649,부평,2024-05-16 23:00,10,0,.2,0,1007.1,1010.2,93
649,부평,2024-05-17 00:00,10.1,192.8,1.1,0,1007.4,1010.5,94
649,부평,2024-05-17 01:00,9.8,0,.2,0,1007.7,1010.8,97
649,부평,2024-05-17 02:00,9.5,0,.1,0,1007.8,1010.9,100
649,부평,2024-05-17 03:00,9.2,0,0,0,1008.1,1011.2,100
649,부평,2024-05-17 04:00,9.7,0,.2,0,1008.4,1011.5,100
649,부평,2024-05-17 05:00,11,204,.9,0,1008.6,1011.7,100
649,부평,2024-05-17 06:00,12.2,208.5,1,0,1009.1,1012.2,100
649,부평,2024-05-17 07:00,14,197.4,1.1,0,1009.5,1012.6,92
649,부평,2024-05-17 08:00,16.6,187.2,1.9,0,1010,1013.1,77
649,부평,2024-05-17 09:00,17.4,180.2,2.4,0,1010.3,1013.3,72
649,부평,2024-05-17 10:00,20,186.4,2.5,0,1010.3,1013.3,61
649,부평,2024-05-17 11:00,22.2,185,2.1,0,1010.2,1013.2,52
649,부평,2024-05-17 12:00,22.5,145.2,1.7,0,1010,1013,51
649,부평,2024-05-17 13:00,24.2,212.1,2.1,0,1009.9,1012.9,47
649,부평,2024-05-17 14:00,24.2,212,1.8,0,1009.7,1012.7,55
649,부평,2024-05-17 15:00,23.4,208.2,1.7,0,1009.8,1012.8,57
649,부평,2024-05-17 16:00,23.2,228.4,1.3,0,1009.5,1012.5,56
649,부평,2024-05-17 17:00,21.9,223.6,1.8,0,1009.5,1012.5,58
649,부평,2024-05-17 18:00,21.1,216.5,1.5,0,1009.6,1012.6,63
649,부평,2024-05-17 19:00,19.7,217.1,1.2,0,1010.2,1013.2,66
649,부평,2024-05-17 20:00,17.9,208.3,.9,0,1010.7,1013.7,68
649,부평,2024-05-17 21:00,17.9,221.6,1.3,0,1011.4,1014.4,67
649,부평,2024-05-17 22:00,16.1,0,.4,0,1012.4,1015.5,77
649,부평,2024-05-17 23:00,14.4,0,.2,0,1012.6,1015.7,86
649,부평,2024-05-18 00:00,13,0,.1,0,1012.7,1015.8,95
649,부평,2024-05-18 01:00,12.2,165.1,.8,0,1012.7,1015.8,98
649,부평,2024-05-18 02:00,12.2,161.8,.7,0,1012.8,1015.9,99
649,부평,2024-05-18 03:00,12.4,0,.2,0,1012.6,1015.7,99
649,부평,2024-05-18 04:00,12.1,0,.1,0,1012.8,1015.9,100
649,부평,2024-05-18 05:00,11.7,0,0,0,1013,1016.1,100
649,부평,2024-05-18 06:00,11.9,0,0,0,1013.5,1016.6,100
649,부평,2024-05-18 07:00,16.7,0,0,0,1014.1,1017.2,93
649,부평,2024-05-18 08:00,20.2,172.5,1.9,0,1014.2,1017.2,68
649,부평,2024-05-18 09:00,21.7,177.9,2.4,0,1014.2,1017.2,64
649,부평,2024-05-18 10:00,22.1,231.5,2,0,1014.4,1017.4,65
649,부평,2024-05-18 11:00,23.1,208.3,2.1,0,1014.3,1017.3,62
649,부평,2024-05-18 12:00,25,207.2,1.6,0,1013.5,1016.5,55
649,부평,2024-05-18 13:00,25.4,199.7,1.6,0,1012.9,1015.9,58
649,부평,2024-05-18 14:00,26,182.9,1.8,0,1012.5,1015.5,54
649,부평,2024-05-18 15:00,25.2,250.9,1.9,0,1012,1015,56
649,부평,2024-05-18 16:00,24.8,259,1.6,0,1011.7,1014.7,55
649,부평,2024-05-18 17:00,22.9,247.7,2.2,0,1012,1015,62
649,부평,2024-05-18 18:00,21.7,252,1,0,1012,1015,65
649,부평,2024-05-18 19:00,20.4,0,.4,0,1012.1,1015.1,70
649,부평,2024-05-18 20:00,18,0,.1,0,1012.8,1015.8,81
649,부평,2024-05-18 21:00,16.6,0,.4,0,1013.5,1016.6,88
649,부평,2024-05-18 22:00,15.6,0,.3,0,1013.7,1016.8,93
649,부평,2024-05-18 23:00,14.8,165.8,.6,0,1013.9,1017,96
649,부평,2024-05-19 00:00,14.5,161.3,.5,0,1013.8,1016.9,97
649,부평,2024-05-19 01:00,14,0,.3,0,1013.5,1016.6,99
649,부평,2024-05-19 02:00,13.6,0,0,0,1013.1,1016.2,100
649,부평,2024-05-19 03:00,13.4,0,.1,0,1012.5,1015.6,100
649,부평,2024-05-19 04:00,13.2,180.7,.6,0,1012.6,1015.7,100
649,부평,2024-05-19 05:00,13.3,0,0,0,1012.5,1015.6,100
649,부평,2024-05-19 06:00,13.5,0,0,0,1012.5,1015.6,100
649,부평,2024-05-19 07:00,17.1,0,0,0,1012.7,1015.8,99
649,부평,2024-05-19 08:00,20.5,43.2,1.3,0,1012.7,1015.7,74
649,부평,2024-05-19 09:00,21.9,74.4,1.1,0,1012.6,1015.6,69
649,부평,2024-05-19 10:00,23.4,297.4,.9,0,1012.2,1015.2,59
649,부평,2024-05-19 11:00,23.9,16.7,1.2,0,1011.9,1014.9,57
649,부평,2024-05-19 12:00,26.1,314.5,1.1,0,1011.6,1014.6,51
649,부평,2024-05-19 13:00,27.2,227.8,1.7,0,1011,1013.9,52
649,부평,2024-05-19 14:00,27,265.3,1.4,0,1010.4,1013.3,47
649,부평,2024-05-19 15:00,26.3,241.3,1.7,0,1010,1013,42
649,부평,2024-05-19 16:00,26.4,254.1,1.6,0,1010.1,1013.1,35
649,부평,2024-05-19 17:00,25.2,253.6,1.1,0,1010,1013,46
649,부평,2024-05-19 18:00,23.5,280.5,.9,0,1009.6,1012.6,45
649,부평,2024-05-19 19:00,19.9,0,.3,0,1010,1013,65
649,부평,2024-05-19 20:00,19.2,0,.4,0,1010.8,1013.8,72
649,부평,2024-05-19 21:00,19.1,299.9,.7,0,1012.2,1015.2,72
649,부평,2024-05-19 22:00,16.5,0,.4,0,1011.6,1014.7,85
649,부평,2024-05-19 23:00,15.9,0,.3,0,1010.8,1013.9,86
649,부평,2024-05-20 00:00,15.1,176.3,.5,0,1010.1,1013.2,90
649,부평,2024-05-20 01:00,15.3,189.3,.6,0,1009.4,1012.5,91
649,부평,2024-05-20 02:00,15,0,.1,0,1009.7,1012.8,91
649,부평,2024-05-20 03:00,14.8,0,.3,0,1010,1013.1,92
649,부평,2024-05-20 04:00,15.8,197.2,.6,0,1010.2,1013.3,91
649,부평,2024-05-20 05:00,16.7,0,.2,0,1010.5,1013.6,85
649,부평,2024-05-20 06:00,16.4,0,.3,0,1010.8,1013.9,88
649,부평,2024-05-20 07:00,17.7,0,.3,0,1011.6,1014.6,84
649,부평,2024-05-20 08:00,19.3,221.2,.7,0,1012,1015,78
649,부평,2024-05-20 09:00,22.1,234.7,1.1,0,1012.1,1015.1,74
649,부평,2024-05-20 10:00,21.2,264.9,1.6,0,1012.1,1015.1,72
649,부평,2024-05-20 11:00,22,215.6,1.6,0,1011.7,1014.7,69
649,부평,2024-05-20 12:00,22.2,224.3,1.9,0,1011.8,1014.8,68
649,부평,2024-05-20 13:00,21.9,258.1,1.4,0,1011.4,1014.4,71
649,부평,2024-05-20 14:00,20.2,229.5,1.2,0,1011.3,1014.3,77
649,부평,2024-05-20 15:00,21.6,235.9,1.3,0,1011,1014,73
649,부평,2024-05-20 16:00,22,219.3,1.7,0,1011.1,1014.1,70
649,부평,2024-05-20 17:00,21,208.9,1.3,0,1011.4,1014.4,73
649,부평,2024-05-20 18:00,19.7,278.8,.7,0,1011.6,1014.6,75
649,부평,2024-05-20 19:00,18.9,233.1,1.2,0,1011.9,1014.9,78
649,부평,2024-05-20 20:00,17.7,251.6,.6,0,1012.7,1015.7,86
649,부평,2024-05-20 21:00,16.8,193.4,1.2,0,1013.4,1016.5,90
649,부평,2024-05-20 22:00,16.3,0,.1,0,1013.8,1016.9,92
649,부평,2024-05-20 23:00,16.3,0,.1,0,1014.2,1017.3,92
649,부평,2024-05-21 00:00,16.1,180.5,1.1,0,1014.2,1017.3,93
649,부평,2024-05-21 01:00,16,163.4,.9,0,1014.1,1017.2,92
649,부평,2024-05-21 02:00,15.8,176.7,1,0,1013.9,1017,94
649,부평,2024-05-21 03:00,16,176.1,.6,0,1014,1017.1,94
649,부평,2024-05-21 04:00,15.9,0,.1,0,1014,1017.1,94
649,부평,2024-05-21 05:00,16.1,0,0,0,1014.3,1017.4,94
649,부평,2024-05-21 06:00,16.3,0,.1,0,1015,1018.1,94
649,부평,2024-05-21 07:00,17.4,20.1,1.3,0,1015.5,1018.6,88
649,부평,2024-05-21 08:00,18.9,0,.4,0,1015.9,1018.9,83
649,부평,2024-05-21 09:00,20.3,226.1,.6,0,1016,1019,78
649,부평,2024-05-21 10:00,22.2,181.2,1.4,0,1015.9,1018.9,71
649,부평,2024-05-21 11:00,22.4,163.8,1.3,0,1015.9,1018.9,67
649,부평,2024-05-21 12:00,23.8,178.2,1.1,0,1015.3,1018.3,61
649,부평,2024-05-21 13:00,26.2,183.9,1.6,0,1014.6,1017.6,55
649,부평,2024-05-21 14:00,27,232.6,1.4,0,1014,1017,49
649,부평,2024-05-21 15:00,26.4,249.9,1.5,0,1013.6,1016.6,57
649,부평,2024-05-21 16:00,25.7,230.2,1.5,0,1013,1016,58
649,부평,2024-05-21 17:00,25.1,234.4,1.3,0,1012.8,1015.8,58
649,부평,2024-05-21 18:00,23.8,305.4,.7,0,1013,1016,64
649,부평,2024-05-21 19:00,21.8,321.5,.8,0,1013.4,1016.4,73
649,부평,2024-05-21 20:00,18.8,0,.4,0,1013.8,1016.8,85
649,부평,2024-05-21 21:00,17.3,0,.1,0,1014.7,1017.8,90
649,부평,2024-05-21 22:00,16.9,0,.2,0,1015.1,1018.2,93
649,부평,2024-05-21 23:00,16.3,0,.2,0,1015,1018.1,94
649,부평,2024-05-22 00:00,15.6,199.4,.9,0,1015.1,1018.2,96
722,조선대,2024-05-16 01:00,10.9,299.1,6.2,0,998.7,1012,71
722,조선대,2024-05-16 02:00,10.7,307,5.8,0,998.9,1012.2,70
722,조선대,2024-05-16 03:00,10.8,309.8,4.2,0,999.2,1012.5,69
722,조선대,2024-05-16 04:00,10.6,314.2,4.9,0,999.9,1013.2,71
722,조선대,2024-05-16 05:00,10.8,326.8,3.3,0,999.8,1013.1,67
722,조선대,2024-05-16 06:00,10.8,328,2.1,0,1000.1,1013.4,67
722,조선대,2024-05-16 07:00,11.1,285.7,1.7,0,1000.6,1013.9,72
722,조선대,2024-05-16 08:00,12.7,284.9,2.6,0,1000.9,1014.1,69
722,조선대,2024-05-16 09:00,14.7,277.3,2.3,0,1000.8,1013.9,53
722,조선대,2024-05-16 10:00,16.4,292.5,3.3,0,1000.8,1013.8,46
722,조선대,2024-05-16 11:00,17.9,257.6,3.5,0,1000.2,1013.1,41
722,조선대,2024-05-16 12:00,18.9,281.5,5.2,0,999.8,1012.6,28
722,조선대,2024-05-16 13:00,20.2,289.8,4.1,0,999.1,1012,35
722,조선대,2024-05-16 14:00,21.1,291.8,4.5,0,998.4,1011.2,39
722,조선대,2024-05-16 15:00,20.8,303.3,4.7,0,998,1010.8,41
722,조선대,2024-05-16 16:00,20.9,281.1,4.1,0,998.2,1011,44
722,조선대,2024-05-16 17:00,19.8,300.6,4.1,0,998.3,1011.2,46
722,조선대,2024-05-16 18:00,18.8,310.6,4,0,998.3,1011.1,51
722,조선대,2024-05-16 19:00,17.7,303,3.4,0,998.7,1011.6,58
722,조선대,2024-05-16 20:00,16.6,300.9,1.8,0,999.3,1012.3,64
722,조선대,2024-05-16 21:00,16,287.5,2.2,0,1000,1013.1,69
722,조선대,2024-05-16 22:00,13.5,127.9,2.7,0,1000.6,1013.8,81
722,조선대,2024-05-16 23:00,13.2,130.2,3.1,0,1001.2,1014.4,86
722,조선대,2024-05-17 00:00,13.2,126.9,2.9,0,1001.4,1014.6,88
722,조선대,2024-05-17 01:00,13,127.9,3.5,0,1001.5,1014.7,91
722,조선대,2024-05-17 02:00,13,132.1,3,0,1002,1015.2,89
722,조선대,2024-05-17 03:00,12.8,134.2,3.1,0,1002.1,1015.3,84
722,조선대,2024-05-17 04:00,12.3,130.8,3.3,0,1002.4,1015.7,83
722,조선대,2024-05-17 05:00,12.1,131.1,3.5,0,1002.7,1016,78
722,조선대,2024-05-17 06:00,12.3,136.7,2.8,0,1002.9,1016.2,69
722,조선대,2024-05-17 07:00,14.2,133,2.7,0,1003.1,1016.3,59
722,조선대,2024-05-17 08:00,18.2,140.9,1.8,0,1003.4,1016.3,48
722,조선대,2024-05-17 09:00,19.5,169.8,2.2,0,1003.4,1016.2,42
722,조선대,2024-05-17 10:00,20.8,197.8,2.9,0,1003.3,1016.2,39
722,조선대,2024-05-17 11:00,22.4,225,2.7,0,1003.4,1016.1,39
722,조선대,2024-05-17 12:00,23.3,183.8,3.1,0,1003.3,1016,37
722,조선대,2024-05-17 13:00,23.5,229.3,3.6,0,1003,1015.7,36
722,조선대,2024-05-17 14:00,24.3,233.3,4.7,0,1002.8,1015.4,26
722,조선대,2024-05-17 15:00,24.3,228.8,5.4,0,1002.5,1015.1,23
722,조선대,2024-05-17 16:00,23.8,226.3,5.5,0,1002.5,1015.1,25
722,조선대,2024-05-17 17:00,24.4,207.8,2.7,0,1002.2,1014.8,26
722,조선대,2024-05-17 18:00,23.1,206.8,2.6,0,1002.4,1015.1,34
722,조선대,2024-05-17 19:00,21.4,205.1,1.9,0,1002.9,1015.7,43
722,조선대,2024-05-17 20:00,19.5,171.2,1.9,0,1003.6,1016.4,45
722,조선대,2024-05-17 21:00,17.2,134,2.2,0,1004.4,1017.4,57
722,조선대,2024-05-17 22:00,16.5,137.8,2.7,0,1004.9,1018,63
722,조선대,2024-05-17 23:00,16.8,129.3,2.8,0,1005,1018.1,65
722,조선대,2024-05-18 00:00,16.5,137.4,3.1,0,1005.1,1018.2,75
722,조선대,2024-05-18 01:00,16.1,131.6,2.7,0,1004.9,1018,81
722,조선대,2024-05-18 02:00,16.4,133.4,2.8,0,1004.6,1017.7,82
722,조선대,2024-05-18 03:00,15.6,135.5,1.2,0,1004.6,1017.7,85
722,조선대,2024-05-18 04:00,15.3,128.5,1.6,0,1004.6,1017.8,85
722,조선대,2024-05-18 05:00,14.7,140.9,2,0,1005,1018.1,87
722,조선대,2024-05-18 06:00,14.9,123.3,2.5,0,1005.1,1018.3,85
722,조선대,2024-05-18 07:00,16.5,72.1,.8,0,1005.6,1018.7,80
722,조선대,2024-05-18 08:00,19,258.5,.8,0,1005.7,1018.6,71
722,조선대,2024-05-18 09:00,21.3,169.6,2.2,0,1005.9,1018.8,61
722,조선대,2024-05-18 10:00,22.4,151.8,2.5,0,1005.9,1018.7,52
722,조선대,2024-05-18 11:00,24,194,2,0,1005.8,1018.5,43
722,조선대,2024-05-18 12:00,25.6,204.5,2.4,0,1005.2,1017.9,38
722,조선대,2024-05-18 13:00,26.5,159.3,2.4,0,1004.4,1017,35
722,조선대,2024-05-18 14:00,27.3,163.7,2.7,0,1003.8,1016.3,31
722,조선대,2024-05-18 15:00,27.3,149.7,3.3,0,1003.2,1015.7,29
722,조선대,2024-05-18 16:00,27.7,173.6,2.7,0,1002.7,1015.2,35
722,조선대,2024-05-18 17:00,27.1,181,2.3,0,1002.4,1014.9,34
722,조선대,2024-05-18 18:00,25.9,196.2,3.1,0,1002.5,1015.1,41
722,조선대,2024-05-18 19:00,24.3,160,2.2,0,1003,1015.6,45
722,조선대,2024-05-18 20:00,21.5,172.6,2.3,0,1003.5,1016.3,54
722,조선대,2024-05-18 21:00,19,153.8,1.2,0,1004.3,1017.2,51
722,조선대,2024-05-18 22:00,17.3,131.8,2.7,0,1004.8,1017.8,51
722,조선대,2024-05-18 23:00,16.3,135.8,3.1,0,1004.8,1017.9,47
722,조선대,2024-05-19 00:00,15.6,133.8,2.9,0,1004.6,1017.7,56
722,조선대,2024-05-19 01:00,15,135.3,2.5,0,1004.6,1017.8,62
722,조선대,2024-05-19 02:00,14.1,132.5,2.4,0,1004.1,1017.3,68
722,조선대,2024-05-19 03:00,13.7,132.9,2.6,0,1003.9,1017.1,69
722,조선대,2024-05-19 04:00,13,140,2.1,0,1003.9,1017.1,71
722,조선대,2024-05-19 05:00,12.5,130.1,2.5,0,1003.4,1016.7,76
722,조선대,2024-05-19 06:00,11.9,138.2,2.2,0,1003.6,1016.9,70
722,조선대,2024-05-19 07:00,14.2,126.8,.9,0,1003.9,1017.1,61
722,조선대,2024-05-19 08:00,17.3,194.3,.5,0,1003.9,1016.9,60
722,조선대,2024-05-19 09:00,21,253.9,1,0,1003.9,1016.8,44
722,조선대,2024-05-19 10:00,23.6,236.7,1.2,0,1003.6,1016.3,36
722,조선대,2024-05-19 11:00,24.9,228.3,1.9,0,1003.3,1016,36
722,조선대,2024-05-19 12:00,26.7,246.8,2.7,0,1003.1,1015.7,28
722,조선대,2024-05-19 13:00,27.9,250.3,2.4,0,1002.5,1015,23
722,조선대,2024-05-19 14:00,28.8,245.3,2.2,0,1001.6,1014,24
722,조선대,2024-05-19 15:00,28.4,232.9,3.4,0,1001,1013.5,22
722,조선대,2024-05-19 16:00,29.1,215.4,2.3,0,1000.9,1013.3,19
722,조선대,2024-05-19 17:00,28.4,245.9,3.4,0,1000.6,1013,28
722,조선대,2024-05-19 18:00,26.9,307.1,3.4,0,1000.9,1013.4,32
722,조선대,2024-05-19 19:00,24.7,300.2,2.4,0,1001.5,1014.1,36
722,조선대,2024-05-19 20:00,23.4,309.3,2.6,0,1002.3,1015,37
722,조선대,2024-05-19 21:00,19.7,127.4,1.5,0,1002.6,1015.4,50
722,조선대,2024-05-19 22:00,18.2,129.6,2.9,0,1003,1015.9,50
722,조선대,2024-05-19 23:00,16.8,129.8,2.3,0,1003,1016,53
722,조선대,2024-05-20 00:00,15.6,141.6,2.2,0,1002.9,1016,58
722,조선대,2024-05-20 01:00,14.7,140.6,2.3,0,1001.8,1014.9,64
722,조선대,2024-05-20 02:00,14.3,133.5,2.6,0,1001.5,1014.6,66
722,조선대,2024-05-20 03:00,13.5,127.7,3.3,0,1001,1014.2,62
722,조선대,2024-05-20 04:00,13.5,133.1,1.9,0,1001.3,1014.5,66
722,조선대,2024-05-20 05:00,12.6,130.7,1.6,0,1002.1,1015.3,71
722,조선대,2024-05-20 06:00,12.6,131.1,1.5,0,1002.7,1016,72
722,조선대,2024-05-20 07:00,14.6,157.2,.6,0,1003.3,1016.4,68
